# Logger type: CL1000
# HW rev: 8.1x
# FW rev: 5.86
# Logger ID: id0001
# Session No.: 286
# Split No.: 1
# Time: 20000101T000007
# Value separator: ";"
# Time format: 3
# Time separator: ":"
# Time separator ms: ""
# Date separator: ""
# Time and date separator: "T"
# Bit-rate: 1000000
# Silent mode: false
# Cyclic mode: true
Timestamp;Type;ID;Data
00:00:16696;1;1a000003;1505190588019d11
00:00:16697;1;1a000013;0000000000000000
00:00:16701;1;1a000008;f3000000790c0000
00:00:16703;1;1a000007;3efa9f04f5f158eb
00:00:16704;1;1a000006;78d3ba3618d23437
00:00:16705;1;1a00000c;a11afc21df8c1c1a
00:00:16707;1;1a000003;1505180588019f11
00:00:16708;1;1a000013;0000000000000000
00:00:16712;1;1a000008;f3000000790c0000
00:00:16714;1;1a000007;3efaa904e3f162eb
00:00:16715;1;1a000006;a0d25f3636d23837
00:00:16716;1;1a00000c;a41afc21df8c1c1a
00:00:16717;1;1a000003;150519058801a011
00:00:16718;1;1a000013;0000000000000000
00:00:16723;1;1a000008;f3000000790c0000
00:00:16725;1;1a000007;34faa704b6f161eb
00:00:16726;1;1a000006;47d3b9373bd23837
00:00:16727;1;1a00000c;a41afc21df8c1c1a
00:00:16728;1;1a000003;150519058801a111
00:00:16729;1;1a000013;0000000000000000
00:00:16733;1;1a000008;f3000000790c0000
00:00:16736;1;1a000007;31faa604d2f15aeb
00:00:16737;1;1a000006;1fd3883756d23c37
00:00:16738;1;1a00000c;a61afc21df8c1c1a
00:00:16739;1;1a000003;150519058801a211
00:00:16740;1;1a000013;0000000000000000
00:00:16744;1;1a000008;f3000000790c0000
00:00:16746;1;1a000007;35faa504ecf150eb
00:00:16747;1;1a000006;7ed2393858d23c37
00:00:16749;1;1a00000c;a11afc21df8c1c1a
00:00:16750;1;1a000003;140519058801a511
00:00:16751;1;1a000013;0000000000000000
00:00:16755;1;1a000008;f3000000790c0000
00:00:16757;1;1a000007;33fa9d04ebf15aeb
00:00:16758;1;1a000006;85d27c3860d23d37
00:00:16759;1;1a00000c;9e1afc21df8c1c1a
00:00:16760;1;1a000003;140519058801a611
00:00:16761;1;1a000013;0000000000000000
00:00:16766;1;1a000008;f3000000790c0000
00:00:16768;1;1a000007;31faa404c2f167eb
00:00:16769;1;1a000006;32d2be382bd23637
00:00:16770;1;1a00000c;a41afc21df8c1c1a
00:00:16771;1;1a000003;140519058801a711
00:00:16772;1;1a000013;0000000000000000
00:00:16777;1;1a000008;f3000000790c0000
00:00:16779;1;1a000007;35faa304fbf145eb
00:00:16780;1;1a000006;17d333374dd23a37
00:00:16781;1;1a00000c;a61afc21df8c1c1a
00:00:16782;1;1a000003;140519058801a911
00:00:16783;1;1a000013;0000000000000000
00:00:16787;1;1a000008;f3000000790c0000
00:00:16790;1;1a000007;2cfaaa048df17aeb
00:00:16791;1;1a000006;4bd2d23816d23337
00:00:16792;1;1a00000c;a61afc21df8c1c1a
00:00:16793;1;1a000003;140519058801ab11
00:00:16794;1;1a000013;0000000000000000
00:00:16798;1;1a000008;f3000000790c0000
00:00:16800;1;1a000007;2dfaa404baf165eb
00:00:16801;1;1a000006;5dd2fb3745d23937
00:00:16803;1;1a00000c;a91afc21df8c1c1a
00:00:16804;1;1a000003;14051a058801ac11
00:00:16805;1;1a000013;0000000000000000
00:00:16809;1;1a000008;f3000000790c0000
00:00:16811;1;1a000007;36fa9b040bf22eeb
00:00:16812;1;1a000006;e4d1f1371fd23537
00:00:16813;1;1a00000c;a91afc21df8c1c1a
00:00:16814;1;1a000003;140518058801ad11
00:00:16815;1;1a000013;0000000000000000
00:00:16820;1;1a000008;f3000000790c0000
00:00:16822;1;1a000007;33fa9f0402f254eb
00:00:16823;1;1a000006;bfd232383bd23637
00:00:16824;1;1a00000c;a61afc21df8c1c1a
00:00:16825;1;1a000003;14051b058801b011
00:00:16826;1;1a000013;0000000000000000
00:00:16830;1;1a000008;f3000000790c0000
00:00:16833;1;1a000007;36faa104fdf14beb
00:00:16834;1;1a000006;55d14938ecd12e37
00:00:16835;1;1a00000c;a71afc21df8c1c1a
00:00:16836;1;1a000003;140519058801b211
00:00:16837;1;1a000013;0000000000000000
00:00:16841;1;1a000008;f3000000790c0000
00:00:16843;1;1a000007;2cfa9f04bcf165eb
00:00:16845;1;1a000006;49d2373802d23137
00:00:16846;1;1a00000c;ab1afc21df8c1c1a
00:00:16847;1;1a000003;140519058801b211
00:00:16848;1;1a000013;0000000000000000
00:00:16852;1;1a000008;f3000000790c0000
00:00:16854;1;1a000007;3afa9e0415f22deb
00:00:16855;1;1a000006;93d0e137cad12a37
00:00:16856;1;1a00000c;aa1afc21df8c1c1a
00:00:16857;1;1a000003;140519058801b411
00:00:16859;1;1a000013;0000000000000000
00:00:16863;1;1a000008;f3000000790c0000
00:00:16865;1;1a000007;30fa9c04d6f14beb
00:00:16866;1;1a000006;20d2d238e5d12d37
00:00:16867;1;1a00000c;ab1afc21df8c1c1a
00:00:16868;1;1a000003;14051c058801b711
00:00:16869;1;1a000013;0000000000000000
00:00:16874;1;1a000008;f3000000790c0000
00:00:16876;1;1a000007;39fa9d0412f216eb
00:00:16877;1;1a000006;0cd2363808d23237
00:00:16878;1;1a00000c;ad1afc21df8c1c1a
00:00:16879;1;1a000003;14051a058801b811
00:00:16880;1;1a000013;0000000000000000
00:00:16884;1;1a000008;f3000000790c0000
00:00:16887;1;1a000007;31fa9b04e0f126eb
00:00:16888;1;1a000006;e0d28e361fd23537
00:00:16889;1;1a00000c;af1afc21df8c1c1a
00:00:16890;1;1a000003;14051a058801ba11
00:00:16891;1;1a000013;0000000000000000
00:00:16895;1;1a000008;f3000000790c0000
00:00:16897;1;1a000007;33fa9e04c8f129eb
00:00:16899;1;1a000006;ead27c372dd23637
00:00:16900;1;1a00000c;ae1afc21df8c1c1a
00:00:16901;1;1a000003;14051a058801bb11
00:00:16902;1;1a000013;0000000000000000
00:00:16906;1;1a000008;f3000000790c0000
00:00:16908;1;1a000007;32faa004ebf122eb
00:00:16909;1;1a000006;7bd2313706d23237
00:00:16910;1;1a00000c;ad1afc21df8c1c1a
00:00:16911;1;1a000003;140519058801bc11
00:00:16913;1;1a000013;0000000000000000
00:00:16917;1;1a000008;f3000000790c0000
00:00:16919;1;1a000007;31faa404bcf14beb
00:00:16920;1;1a000006;4cd2103840d23937
00:00:16921;1;1a00000c;ad1afc21df8c1c1a
00:00:16922;1;1a000003;14051b058801bd11
00:00:16923;1;1a000013;0000000000000000
00:00:16928;1;1a000008;f3000000790c0000
00:00:16930;1;1a000007;32faa304f9f13deb
00:00:16931;1;1a000006;5cd2c0372ed23637
00:00:16932;1;1a00000c;a81afc21df8c1c1a
00:00:16933;1;1a000003;140519058801c011
00:00:16934;1;1a000013;0000000000000000
00:00:16938;1;1a000008;f3000000790c0000
00:00:16941;1;1a000007;31faa504b8f155eb
00:00:16942;1;1a000006;d9d1123830d23737
00:00:16943;1;1a00000c;a81afc21df8c1c1a
00:00:16944;1;1a000003;14051b058801c111
00:00:16945;1;1a000013;0000000000000000
00:00:16949;1;1a000008;f3000000790c0000
00:00:16951;1;1a000007;2efa9c04c6f13eeb
00:00:16952;1;1a000006;65d26f380ad23237
00:00:16953;1;1a00000c;ab1afc21df8c1c1a
00:00:16955;1;1a000003;140519058801c211
00:00:16956;1;1a000013;0000000000000000
00:00:16960;1;1a000008;f3000000790c0000
00:00:16962;1;1a000007;3cfaa6040af23deb
00:00:16963;1;1a000006;a8d13b380ad23237
00:00:16964;1;1a00000c;a81afc21df8c1c1a
00:00:16965;1;1a000003;140519058801c411
00:00:16966;1;1a000013;0000000000000000
00:00:16971;1;1a000008;f3000000790c0000
00:00:16973;1;1a000007;3afa98044df21eeb
00:00:16974;1;1a000006;93d2ab3821d23537
00:00:16975;1;1a00000c;a51afc21df8c1c1a
00:00:16976;1;1a000003;14051a058801c611
00:00:16977;1;1a000013;0000000000000000
00:00:16981;1;1a000008;f3000000790c0000
00:00:16984;1;1a000007;33faa804c6f153eb
00:00:16985;1;1a000006;83d2a13836d23837
00:00:16986;1;1a00000c;ac1afc21df8c1c1a
00:00:16987;1;1a000003;14051b058801c611
00:00:16988;1;1a000013;0000000000000000
00:00:16992;1;1a000008;f3000000790c0000
00:00:16995;1;1a000007;39fa9f0405f228eb
00:00:16996;1;1a000006;75d2c6360cd23237
00:00:16997;1;1a00000c;ae1afc21df8c1c1a
00:00:16998;1;1a000003;14051a058801c911
00:00:16999;1;1a000013;0000000000000000
00:00:17003;1;1a000008;f3000000790c0000
00:00:17005;1;1a000007;33fa9e04e5f11ceb
00:00:17006;1;1a000006;aad20b37f3d12f37
00:00:17007;1;1a00000c;ae1afc21df8c1c1a
00:00:17009;1;1a000003;14051a058801ca11
00:00:17010;1;1a000013;0000000000000000
00:00:17014;1;1a000008;f3000000790c0000
00:00:17016;1;1a000007;3afa9c0434f20eeb
00:00:17017;1;1a000006;7fd2013701d23137
00:00:17018;1;1a00000c;ac1afc21df8c1c1a
00:00:17019;1;1a000003;14051b058801cb11
00:00:17020;1;1a000013;0000000000000000
00:00:17025;1;1a000008;f3000000790c0000
00:00:17027;1;1a000007;30faa504b7f128eb
00:00:17028;1;1a000006;aed279371ed23437
00:00:17029;1;1a00000c;af1afc21df8c1c1a
00:00:17030;1;1a000003;15051a058801cd11
00:00:17031;1;1a000013;0000000000000000
00:00:17035;1;1a000008;f3000000790c0000
00:00:17038;1;1a000007;31faa004ebf132eb
00:00:17039;1;1a000006;a0d2c73738d23837
00:00:17040;1;1a00000c;ab1afc21df8c1c1a
00:00:17041;1;1a000003;14051b058801ce11
00:00:17042;1;1a000013;0000000000000000
00:00:17046;1;1a000008;f3000000790c0000
00:00:17048;1;1a000007;33faa304bbf132eb
00:00:17049;1;1a000006;8cd2663818d23437
00:00:17051;1;1a00000c;ae1afc21df8c1c1a
00:00:17052;1;1a000003;150519058801d011
00:00:17053;1;1a000013;0000000000000000
00:00:17057;1;1a000008;f3000000790c0000
00:00:17059;1;1a000007;2ffa9e04d7f12eeb
00:00:17060;1;1a000006;2cd2ed3734d23737
00:00:17061;1;1a00000c;aa1afc21df8c1c1a
00:00:17062;1;1a000003;14051a058801d211
00:00:17064;1;1a000013;0000000000000000
00:00:17068;1;1a000008;f3000000790c0000
00:00:17070;1;1a000007;2ffaa404b5f137eb
00:00:17071;1;1a000006;3fd2e93814d23337
00:00:17072;1;1a00000c;ac1afc21df8c1c1a
00:00:17073;1;1a000003;140519058801d511
00:00:17074;1;1a000013;0000000000000000
00:00:17079;1;1a000008;f3000000790c0000
00:00:17081;1;1a000007;2ffaa604e4f14beb
00:00:17082;1;1a000006;e6d2283821d23537
00:00:17083;1;1a00000c;aa1afc21df8c1c1a
00:00:17084;1;1a000003;14051a058801d611
00:00:17085;1;1a000013;0000000000000000
00:00:17089;1;1a000008;f3000000790c0000
00:00:17092;1;1a000007;37faab04e3f155eb
00:00:17093;1;1a000006;14d36f37f7d13037
00:00:17094;1;1a00000c;ae1afc21df8c1c1a
00:00:17095;1;1a000003;140519058801d811
00:00:17096;1;1a000013;0000000000000000
00:00:17100;1;1a000008;f3000000790c0000
00:00:17102;1;1000001;646973636f766572
00:00:17102;1;1a000007;31faa4047ef157eb
00:00:17104;1;1a000006;33d2b836d6d12c37
00:00:17105;1;1a00000c;aa1afc21df8c1c1a
00:00:17106;1;1a000003;14051a058801d811
00:00:17107;1;1a000013;0000000000000000
00:00:17111;1;1a000008;f3000000790c0000
00:00:17113;1;1a000007;3efa9b0409f22eeb
00:00:17114;1;1a000006;ebd2e335c7d12a37
00:00:17115;1;1a00000c;a81afc21df8c1c1a
00:00:17117;1;1a000003;14051a058801db11
00:00:17118;1;1a000013;0000000000000000
00:00:17122;1;1a000008;f3000000790c0000
00:00:17124;1;1a000007;3bfaa104a6f155eb
00:00:17125;1;1a000006;5ed23c36e0d12d37
00:00:17126;1;1a00000c;a81afc21df8c1c1a
00:00:17127;1;1a000003;14051a058801dc11
00:00:17128;1;1a000013;0000000000000000
00:00:17133;1;1a000008;f3000000790c0000
00:00:17135;1;1a000007;37fa9e04c0f15deb
00:00:17136;1;1a000006;1bd3e436dbd12c37
00:00:17137;1;1a00000c;ab1afc21df8c1c1a
00:00:17138;1;1a000003;14051a058801dd11
00:00:17139;1;1a000013;0000000000000000
00:00:17143;1;1a000008;f3000000790c0000
00:00:17146;1;1a000007;39faa504b4f165eb
00:00:17147;1;1a000006;2cd33836d7d12c37
00:00:17148;1;1a00000c;ac1afc21df8c1c1a
00:00:17149;1;1a000003;140519058801e111
00:00:17150;1;1a000013;0000000000000000
00:00:17154;1;1a000008;f3000000790c0000
00:00:17156;1;1a000007;41fa950423f214eb
00:00:17157;1;1a000006;dcd23e36ddd12c37
00:00:17159;1;1a00000c;a81afc21df8c1c1a
00:00:17160;1;1a000003;14051b058801e111
00:00:17161;1;1a000013;0000000000000000
00:00:17165;1;1a000008;f3000000790c0000
00:00:17167;1;1a000007;3ffaa404eaf133eb
00:00:17168;1;1a000006;3bd22836e2d12d37
00:00:17169;1;1a00000c;ab1afc21df8c1c1a
00:00:17170;1;1a000003;14051b058801e211
00:00:17172;1;1a000013;0000000000000000
00:00:17176;1;1a000008;f3000000790c0000
00:00:17178;1;1a000007;39fa9c04def141eb
00:00:17179;1;1a000006;05d33b37b1d12737
00:00:17180;1;1a00000c;aa1afc21df8c1c1a
00:00:17181;1;1a000003;14051a058801e311
00:00:17182;1;1a000013;0000000000000000
00:00:17187;1;1a000008;f3000000790c0000
00:00:17189;1;1a000007;3afaa004ccf133eb
00:00:17190;1;1a000006;5ed21636c8d12a37
00:00:17191;1;1a00000c;af1afc21df8c1c1a
00:00:17192;1;1a000003;15051a058801e511
00:00:17193;1;1a000013;0000000000000000
00:00:17197;1;1a000008;f3000000790c0000
00:00:17200;1;1a000007;37fa9504bbf13ceb
00:00:17201;1;1a000006;07d25f3683d12137
00:00:17202;1;1a00000c;ae1afc21df8c1c1a
00:00:17203;1;1a000003;15051a058801e711
00:00:17204;1;1a000013;0000000000000000
00:00:17208;1;1a000008;f3000000790c0000
00:00:17210;1;1a000007;35fa9a04ebf155eb
00:00:17211;1;1a000006;24d15336e2d12d37
00:00:17213;1;1a00000c;b31afc21df8c1c1a
00:00:17214;1;1a000003;15051b058801e811
00:00:17215;1;1a000013;0000000000000000
00:00:17219;1;1a000008;f3000000790c0000
00:00:17221;1;1a000007;32fa9604a8f14deb
00:00:17222;1;1a000006;ced0da35d5d12b37
00:00:17223;1;1a00000c;b31afc21df8c1c1a
00:00:17224;1;1a000003;15051b058801e911
00:00:17226;1;1a000013;0000000000000000
00:00:17230;1;1a000008;f3000000790c0000
00:00:17232;1;1a000007;35fa9004edf11ceb
00:00:17233;1;1a000006;98d19636c0d12937
00:00:17234;1;1a00000c;b41afc21df8c1c1a
00:00:17235;1;1a000003;15051b058801ed11
00:00:17236;1;1a000013;0000000000000000
00:00:17241;1;1a000008;f3000000790c0000
00:00:17243;1;1a000007;2ffa920492f14aeb
00:00:17244;1;1a000006;c9d060366ed11f37
00:00:17245;1;1a00000c;b71afc21df8c1c1a
00:00:17246;1;1a000003;15051b058801ee11
00:00:17247;1;1a000013;0000000000000000
00:00:17251;1;1a000008;f3000000790c0000
00:00:17253;1;1a000007;3afa900426f21aeb
00:00:17255;1;1a000006;dbd0f135d5d12b37
00:00:17256;1;1a00000c;b41afc21df8c1c1a
00:00:17257;1;1a000003;15051b058801ef11
00:00:17258;1;1a000013;0000000000000000
00:00:17262;1;1a000008;f3000000790c0000
00:00:17264;1;1a000007;3afa9004f7f12beb
00:00:17265;1;1a000006;70d0eb359fd12537
00:00:17266;1;1a00000c;b21afc21df8c1c1a
00:00:17268;1;1a000003;15051b058801f011
00:00:17269;1;1a000013;0000000000000000
00:00:17273;1;1a000008;f3000000790c0000
00:00:17275;1;1a000007;2ffa9304cef139eb
00:00:17276;1;1a000006;c5d0a1369fd12537
00:00:17277;1;1a00000c;b31afc21df8c1c1a
00:00:17278;1;1a000003;15051c058801f211
00:00:17279;1;1a000013;0000000000000000
00:00:17284;1;1a000008;f3000000790c0000
00:00:17286;1;1a000007;36fa9204d4f136eb
00:00:17287;1;1a000006;c3d01936aed12737
00:00:17288;1;1a00000c;b51afc21df8c1c1a
00:00:17289;1;1a000003;15051b058801f211
00:00:17290;1;1a000013;0000000000000000
00:00:17294;1;1a000008;f3000000790c0000
00:00:17297;1;1a000007;34fa8c0400f229eb
00:00:17298;1;1a000006;e4d0b936e4d12d37
00:00:17299;1;1a00000c;b01afc21df8c1c1a
00:00:17300;1;1a000003;15051b058801f411
00:00:17301;1;1a000013;0000000000000000
00:00:17305;1;1a000008;f3000000790c0000
00:00:17307;1;1a000007;30fa9904c9f153eb
00:00:17309;1;1a000006;fbd095379fd12537
00:00:17310;1;1a00000c;b01afc21df8c1c1a
00:00:17311;1;1a000003;15051a058801f511
00:00:17312;1;1a000013;0000000000000000
00:00:17316;1;1a000008;f3000000790c0000
00:00:17318;1;1a000007;2efa9d04aef143eb
00:00:17319;1;1a000006;b5d17838ebd12e37
00:00:17320;1;1a00000c;ac1afc21df8c1c1a
00:00:17322;1;1a000003;15051b058801f711
00:00:17323;1;1a000013;0000000000000000
00:00:17327;1;1a000008;f3000000790c0000
00:00:17329;1;1a000007;2cfa9c04b1f141eb
00:00:17330;1;1a000006;83d2b638fad13037
00:00:17331;1;1a00000c;ad1afc21df8c1c1a
00:00:17332;1;1a000003;15051a058801f811
00:00:17333;1;1a000013;0000000000000000
00:00:17338;1;1a000008;f3000000790c0000
00:00:17340;1;1a000007;2ffa9f04b6f13eeb
00:00:17341;1;1a000006;f7d0da38c9d12a37
00:00:17342;1;1a00000c;a91afc21df8c1c1a
00:00:17343;1;1a000003;15051a058801fa11
00:00:17344;1;1a000013;0000000000000000
00:00:17348;1;1a000008;f3000000790c0000
00:00:17351;1;1a000007;3cfa990438f222eb
00:00:17352;1;1a000006;4ad2d53732d23737
00:00:17353;1;1a00000c;a61afc21df8c1c1a
00:00:17354;1;1a000003;15051b058801fb11
00:00:17355;1;1a000013;0000000000000000
00:00:17359;1;1a000008;f3000000790c0000
00:00:17361;1;1a000007;36fa9d04f9f148eb
00:00:17362;1;1a000006;21d1363722d23537
00:00:17364;1;1a00000c;a41afc21df8c1c1a
00:00:17365;1;1a000003;15051a058801fd11
00:00:17366;1;1a000013;0000000000000000
00:00:17370;1;1a000008;f3000000790c0000
00:00:17372;1;1a000007;33fa9904f0f140eb
00:00:17373;1;1a000006;2bd2fa3725d23537
00:00:17374;1;1a00000c;a61afc21df8c1c1a
00:00:17375;1;1a000003;15051b058801ff11
00:00:17377;1;1a000013;0000000000000000
00:00:17381;1;1a000008;f3000000790c0000
00:00:17383;1;1a000007;30faa104a9f165eb
00:00:17384;1;1a000006;5fd08e38c1d12937
00:00:17385;1;1a00000c;aa1afc21df8c1c1a
00:00:17386;1;1a000003;1505180588010012
00:00:17387;1;1a000013;0000000000000000
00:00:17392;1;1a000008;f3000000790c0000
00:00:17394;1;1a000007;36fa9904edf171eb
00:00:17395;1;1a000006;20d1203720d23537
00:00:17396;1;1a00000c;a71afc21df8c1c1a
00:00:17397;1;1a000003;15051a0588010112
00:00:17398;1;1a000013;0000000000000000
00:00:17402;1;1a000008;f3000000790c0000
00:00:17405;1;1a000007;35fa9c04fbf14deb
00:00:17406;1;1a000006;fdd0b43708d23237
00:00:17407;1;1a00000c;a51afc21df8c1c1a
00:00:17408;1;1a000003;15051a0588010512
00:00:17409;1;1a000013;0000000000000000
00:00:17413;1;1a000008;f3000000790c0000
00:00:17415;1;1a000007;36fa980408f251eb
00:00:17416;1;1a000006;53d1db3719d23437
00:00:17418;1;1a00000c;a71afc21df8c1c1a
00:00:17419;1;1a000003;15051a0588010612
00:00:17420;1;1a000013;0000000000000000
00:00:17424;1;1a000008;f3000000790c0000
00:00:17426;1;1a000007;31faa404c0f162eb
00:00:17427;1;1a000006;98d1493802d23137
00:00:17428;1;1a00000c;a61afc21df8c1c1a
00:00:17429;1;1a000003;1505190588010812
00:00:17431;1;1a000013;0000000000000000
00:00:17435;1;1a000008;f3000000790c0000
00:00:17437;1;1a000007;2efa9b04d4f152eb
00:00:17438;1;1a000006;06d2893801d23137
00:00:17439;1;1a00000c;a61afc21df8c1c1a
00:00:17440;1;1a000003;15051a0588010912
00:00:17441;1;1a000013;0000000000000000
00:00:17446;1;1a000008;f3000000790c0000
00:00:17447;1;1100000;0000000000003595
00:00:17448;1;1a000007;3cfa9d042df22deb
00:00:17449;1;1a000006;4cd1af3714d23337
00:00:17450;1;1a00000c;a41afc21df8c1c1a
00:00:17451;1;1a000003;15051a0588010912
00:00:17452;1;1a000013;0000000000000000
00:00:17456;1;1a000008;f3000000790c0000
00:00:17458;1;1a000007;34fa9504faf130eb
00:00:17460;1;1a000006;c8d07237f1d12f37
00:00:17461;1;1a00000c;a61afc21df8c1c1a
00:00:17462;1;1a000003;1505190588010c12
00:00:17463;1;1a000013;0000000000000000
00:00:17467;1;1a000008;f3000000790c0000
00:00:17469;1;1a000007;34fa9304e6f140eb
00:00:17470;1;1a000006;d6d08937f7d13837
00:00:17471;1;1a00000c;aa1afc21df8c1c1a
00:00:17473;1;1a000003;1505190588010e12
00:00:17474;1;1a000013;0000000000000000
00:00:17478;1;1a000008;f3000000790c0000
00:00:17480;1;1a000007;37fa9904ecf14feb
00:00:17481;1;1a000006;d3d0b037d5d12b37
00:00:17482;1;1a00000c;ac1afc21df8c1c1a
00:00:17483;1;1a000003;1505190588010f12
00:00:17484;1;1a000013;0000000000000000
00:00:17489;1;1a000008;f3000000790c0000
00:00:17491;1;1a000007;3bfa910436f221eb
00:00:17492;1;1a000006;cfd03637f4d12f37
00:00:17493;1;1a00000c;aa1afc21df8c1c1a
00:00:17494;1;1a000003;15051a0588011012
00:00:17495;1;1a000013;0000000000000000
00:00:17499;1;1a000008;f3000000790c0000
00:00:17502;1;1a000007;3cfa95041ef240eb
00:00:17503;1;1a000006;44d06a3601d23137
00:00:17504;1;1a00000c;a81afc21df8c1c1a
00:00:17505;1;1a000003;15051a0588011112
00:00:17506;1;1a000013;0000000000000000
00:00:17510;1;1a000008;f3000000790c0000
00:00:17512;1;1a000007;2ffa9904c0f15eeb
00:00:17513;1;1a000006;ead07b37e1d12d37
00:00:17515;1;1a00000c;ac1afc21df8c1c1a
00:00:17516;1;1a000003;14051b0588011412
00:00:17517;1;1a000013;0000000000000000
00:00:17521;1;1a000008;f3000000790c0000
00:00:17523;1;1a000007;30fa9204dbf14aeb
00:00:17524;1;1a000006;fbd00c37e7d12e37
00:00:17525;1;1a00000c;ac1afc21df8c1c1a
00:00:17526;1;1a000003;14051a0588011612
00:00:17528;1;1a000013;0000000000000000
00:00:17532;1;1a000008;f3000000790c0000
00:00:17534;1;1a000007;3dfa96043ef217eb
00:00:17535;1;1a000006;91d1a23712d23337
00:00:17536;1;1a00000c;a41afc21df8c1c1a
00:00:17537;1;1a000003;1405190588011812
00:00:17538;1;1a000013;0000000000000000
00:00:17543;1;1a000008;f3000000790c0000
00:00:17545;1;1a000007;3afaa0041cf24ceb
00:00:17546;1;1a000006;dfd12d3822d23537
00:00:17547;1;1a00000c;a41afc21df8c1c1a
00:00:17548;1;1a000003;14051b0588011812
00:00:17549;1;1a000013;0000000000000000
00:00:17553;1;1a000008;f3000000790c0000
00:00:17556;1;1a000007;38faa00401f24eeb
00:00:17557;1;1a000006;f8d07537fdd13037
00:00:17558;1;1a00000c;a71afc21df8c1c1a
00:00:17559;1;1a000003;14051a0588011912
00:00:17560;1;1a000013;0000000000000000
00:00:17564;1;1a000008;f3000000790c0000
00:00:17566;1;1a000007;30fa9504cbf154eb
00:00:17567;1;1a000006;a5d19737f2d12f37
00:00:17569;1;1a00000c;aa1afc21df8c1c1a
00:00:17570;1;1a000003;14051a0588011b12
00:00:17571;1;1a000013;0000000000000000
00:00:17575;1;1a000008;f3000000790c0000
00:00:17577;1;1a000007;27fa96047df14aeb
00:00:17578;1;1a000006;c2d0e437bbd12837
00:00:17579;1;1a00000c;a91afc21df8c1c1a
00:00:17580;1;1a000003;14051a0588011e12
00:00:17582;1;1a000013;0000000000000000
00:00:17586;1;1a000008;f3000000790c0000
00:00:17588;1;1a000007;37fa970405f256eb
00:00:17589;1;1a000006;50d13137cbd12a37
00:00:17590;1;1a00000c;ab1afc21df8c1c1a
00:00:17591;1;1a000003;1405190588011f12
00:00:17592;1;1a000013;0000000000000000
00:00:17597;1;1a000008;f3000000790c0000
00:00:17599;1;1a000007;30fa9804e9f163eb
00:00:17600;1;1a000006;dcd03337ffd13137
00:00:17601;1;1000001;646973636f766572
00:00:17601;1;1a00000c;a91afc21df8c1c1a
00:00:17602;1;1a000003;1405190588012012
00:00:17603;1;1a000013;0000000000000000
00:00:17607;1;1a000008;f3000000790c0000
00:00:17610;1;1a000007;31fa9a04cef159eb
00:00:17611;1;1a000006;f4d0ec3602d23137
00:00:17612;1;1a00000c;a81afc21df8c1c1a
00:00:17613;1;1a000003;14051a0588012112
00:00:17614;1;1a000013;0000000000000000
00:00:17618;1;1a000008;f3000000790c0000
00:00:17620;1;1a000007;37fa9f04edf145eb
00:00:17621;1;1a000006;cdd00738cad12a37
00:00:17623;1;1a00000c;a81afc21df8c1c1a
00:00:17624;1;1a000003;14051a0588012312
00:00:17625;1;1a000013;0000000000000000
00:00:17629;1;1a000008;f3000000790c0000
00:00:17631;1;1a000007;35fa9a04fcf149eb
00:00:17632;1;1a000006;c7d2d03730d23737
00:00:17633;1;1a00000c;a41afc21df8c1c1a
00:00:17634;1;1a000003;14051a0588012412
00:00:17636;1;1a000013;0000000000000000
00:00:17640;1;1a000008;f3000000790c0000
00:00:17642;1;1a000007;38faa404f5f145eb
00:00:17643;1;1a000006;71d225384cd23a37
00:00:17644;1;1a00000c;a21afc21df8c1c1a
00:00:17645;1;1a000003;1405190588012512
00:00:17646;1;1a000013;0000000000000000
00:00:17651;1;1a000008;f3000000790c0000
00:00:17653;1;1a000007;32faa504d8f176eb
00:00:17654;1;1a000006;97d2ed385ed23c37
00:00:17655;1;1a00000c;9f1afc21df8c1c1a
00:00:17656;1;1a000003;14051b0588012812
00:00:17657;1;1a000013;0000000000000000
00:00:17661;1;1a000008;f3000000790c0000
00:00:17664;1;1a000007;32faa704c5f17aeb
00:00:17665;1;1a000006;8dd17a3821d23537
00:00:17666;1;1a00000c;a11afc21df8c1c1a
00:00:17667;1;1a000003;1405180588012a12
00:00:17668;1;1a000013;0000000000000000
00:00:17672;1;1a000008;f3000000790c0000
00:00:17674;1;1a000007;37fa9f04e2f17deb
00:00:17675;1;1a000006;ccd127381ed23537
00:00:17677;1;1a00000c;9f1afc21df8c1c1a
00:00:17678;1;1a000003;1405190588012b12
00:00:17679;1;1a000013;0000000000000000
00:00:17683;1;1a000008;f3000000790c0000
00:00:17685;1;1a000007;40fa9b044ff267eb
00:00:17686;1;1a000006;bbd0e4364cd23a37
00:00:17687;1;1a00000c;9d1afc21df8c1c1a
00:00:17688;1;1a000003;14051a0588012c12
00:00:17689;1;1a000013;0000000000000000
00:00:17694;1;1a000008;f3000000790c0000
00:00:17696;1;1a000007;33fa9904bef19eeb
00:00:17697;1;1a000006;95d050364fd23b37
00:00:17698;1;1a00000c;9a1afc21df8c1c1a
00:00:17699;1;1a000003;1405190588012e12
00:00:17700;1;1a000013;0000000000000000
00:00:17704;1;1a000008;f3000000790c0000
00:00:17707;1;1a000007;38faa504b8f1a4eb
00:00:17708;1;1a000006;6dd2a73696d24337
00:00:17709;1;1a00000c;981afc21df8c1c1a
00:00:17710;1;1a000003;1305190588012e12
00:00:17711;1;1a000013;0000000000000000
00:00:17715;1;1a000008;f3000000790c0000
